ID_ESTUDIOS,ESTATUS DE ESTUDIO,AÑO,ESTADOS,TITULO_ORIGINAL,TITULO_BUSQUEDA,EMPRESA,FUENTE,CONTRATO,EJEMPLARES,TOMOS,CARATULA,PDF,ESTADO_ARCHIVOS
44,AMBOS,1977,BAJA CALIFORNIA,"INFORME FINAL DEL ""ESTUDIO GEOHIDROLÓGICO VALLE DE CAMALÚ, ESTADO DE BAJA CALIFORNIA NORTE""","INFORME FINAL DEL ""ESTUDIO GEOHIDROLÓGICO VALLE DE CAMALÚ, ESTADO DE BAJA CALIFORNIA NORTE""","TÉCNICAS MODERNAS DE INGENIERÍA, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),EIGZA-76-3,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0044_EC.pdf,BAJA CALIFORNIA
45,AMBOS,1980,ZACATECAS,"ESTUDIO DE PROSPECCIÓN Y LEVANTAMIENTOS GEOLÓGICOS Y GEOFÍSICOS EN LA ZONA GUADALUPE DE LAS CORRIENTES, EN EL EDO. DE ZACATECAS ","ESTUDIO DE PROSPECCIÓN Y LEVANTAMIENTOS GEOLÓGICOS Y GEOFÍSICOS EN LA ZONA GUADALUPE DE LAS CORRIENTES, EN EL EDO. DE ZACATECAS ","CONSTRUCTORA PAREYA, SOCIEDAD ANÓNIMA",SECRETARÍA DE ASENTAMIENTOS HUMANOS Y OBRAS PÚBLICAS (SAHOP),GZA-79-46-ED,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/32 ZACATECAS/PDF/0045_EC.pdf,ZACATECAS
46,DIGITAL,1977,ZACATECAS,"ESTUDIO GEOHIDROLÓGICO PRELIMINAR DE LA ZONA DE OJO CALIENTE, ZAC.","ESTUDIO GEOHIDROLÓGICO PRELIMINAR DE LA ZONA DE OJO CALIENTE, ZACATECAS","CONSULTORES, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),EIGZA-74-16 G,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/32 ZACATECAS/PDF/0046_EC.pdf,ZACATECAS
47,FÍSICO,2006,BAJA CALIFORNIA,"ESTUDIO DE ACTUALIZACIÓN GEOHIDROLÓGICA DEL ACUÍFERO DE SAN SIMÓN, EN EL ESTADO DE BAJA CALIFORNIA","ESTUDIO DE ACTUALIZACIÓN GEOHIDROLÓGICA DEL ACUÍFERO DE SAN SIMÓN, EN EL ESTADO DE BAJA CALIFORNIA","SANX INGENIERÍA INTEGRAL Y DESARROLLO, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-PBC-BC-06-GAS-021-RF-LP,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0047_CC.pdf,,BAJA CALIFORNIA
48,DIGITAL,1974,BAJA CALIFORNIA,ESTUDIO GEOHIDROLÓGICO DEL VALLE DE MANEADERO EN EL ESTADO DE BAJA CALIFORNIA NORTE,ESTUDIO GEOHIDROLÓGICO DEL VALLE DE MANEADERO EN EL ESTADO DE BAJA CALIFORNIA NORTE,"TÉCNICAS MODERNAS DE INGENIERÍA, SOCIEDAD ANÓNIMA",SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),EIGZA-74-23,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0048_EC.pdf,BAJA CALIFORNIA
50,DIGITAL,1993,COAHUILA DE ZARAGOZA,ESTUDIO HIDROGEOQUÍMICO E ISOTÓPICO DEL ACUÍFERO GRANULAR DE LA COMARCA LAGUNERA,ESTUDIO HIDROGEOQUÍMICO E ISOTÓPICO DEL ACUÍFERO GRANULAR DE LA COMARCA LAGUNERA,,INSTITUTO MEXICANO DE TECNOLOGÍA DEL AGUA (IMTA),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/05 COAHUILA DE ZARAGOZA/PDF/0050_EC.pdf,COAHUILA DE ZARAGOZA
51,DIGITAL,1980,BAJA CALIFORNIA,"ACTUALIZACIÓN DEL ESTUDIO GEOHIDROLÓGICO DEL VALLE DE MEXICALI, B.C.","ACTUALIZACIÓN DEL ESTUDIO GEOHIDROLÓGICO DEL VALLE DE MEXICALI, BAJA CALIFORNIA","ESTUDIOS Y CONSTRUCCIONES ALAS, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),80-88-D,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0051_EC.pdf,BAJA CALIFORNIA
52,FÍSICO,1977,BAJA CALIFORNIA,"INFORME FINAL DEL ESTUDIO GEOFÍSICO DEL VALLE DE SAN QUINTÍN, ESTADO DE BAJA CALIFORNIA NORTE","ESTUDIO GEOHIDROLÓGICO EN EL VALLE DE SAN QUINTÍN, ESTADO DE BAJA CALIFORNIA","TÉCNICAS MODERNAS DE INGENIERÍA, SOCIEDAD ANÓNIMA",SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),EIGZA-74-3,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0052_EC.pdf,BAJA CALIFORNIA
53,AMBOS,1977,BAJA CALIFORNIA,"INFORME FINAL DEL ""ESTUDIO GEOFÍSICO DE LOS VALLES SAN PEDRO MÁRTIR Y VALLE CHICO, ESTADO DE BAJA CALIFORNIA NORTE""","INFORME FINAL DEL ""ESTUDIO GEOFÍSICO DE LOS VALLES SAN PEDRO MÁRTIR Y VALLE CHICO, ESTADO DE BAJA CALIFORNIA NORTE""","TÉCNICAS MODERNAS DE INGENIERÍA, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),EIGZA-76-3,4,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0053_EC.pdf,BAJA CALIFORNIA
54,DIGITAL,1977,BAJA CALIFORNIA,"INFORME FINAL DEL ESTUDIO GEOFÍSICO DEL VALLE DE MANEADERO, ESTADO DE BAJA CALIFORNIA NORTE","INFORME FINAL DEL ESTUDIO GEOFÍSICO DEL VALLE DE MANEADERO, ESTADO DE BAJA CALIFORNIA NORTE","TÉCNICAS MODERNAS DE INGENIERÍA, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),EIGZA-77-6 G,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0054_EC.pdf,BAJA CALIFORNIA
55,DIGITAL,1990,BAJA CALIFORNIA,"ESTUDIO DE ACTUALIZACIÓN PIEZOMÉTRICA Y GEOQUÍMICA DEL VALLE DE SAN VICENTE, MUNICIPIO DE ENSENADA, B.C.","ESTUDIO DE ACTUALIZACIÓN PIEZOMÉTRICA Y GEOQUÍMICA DEL VALLE DE SAN VICENTE, MUNICIPIO DE ENSENADA, BAJA CALIFORNIA",,COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0055_EC.pdf,BAJA CALIFORNIA
56,DIGITAL,1979,BAJA CALIFORNIA,ESTUDIO GEOHIDROLÓGICO DEL VALLE DE TIJUANA EN ESTADO DE BAJA CALIFORNIA NORTE,ESTUDIO GEOHIDROLÓGICO DEL VALLE DE TIJUANA EN ESTADO DE BAJA CALIFORNIA NORTE,"TÉCNICAS MODERNAS DE INGENIERÍA, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),GZA-79-18 GD,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0056_EC.pdf,BAJA CALIFORNIA
58,DIGITAL,1977,BAJA CALIFORNIA,"INFORME FINAL DEL ESTUDIO GEOHIDROLÓGICO DEL VALLE DE GUADALUPE, ESTADO DE BAJA CALIFORNIA NORTE","INFORME FINAL DEL ESTUDIO GEOHIDROLÓGICO DEL VALLE DE GUADALUPE, ESTADO DE BAJA CALIFORNIA NORTE","TÉCNICAS MODERNAS DE INGENIERÍA, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),EIGZA-77-6 G,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0058_EC.pdf,BAJA CALIFORNIA
59,DIGITAL,1977,BAJA CALIFORNIA,INFORME FINAL DEL ESTUDIO GEOHIDROLÓGICO DEL VALLE DE SAN VICENTE ESTADO DE BAJA CALIFORNIA NORTE,INFORME FINAL DEL ESTUDIO GEOHIDROLÓGICO DEL VALLE DE SAN VICENTE ESTADO DE BAJA CALIFORNIA NORTE,"TÉCNICAS MODERNAS DE INGENIERÍA, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),EIGZA-77-G,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0059_EC.pdf,BAJA CALIFORNIA
60,DIGITAL,1979,BAJA CALIFORNIA,"ESTUDIO GEOHIDROLÓGICO DE LOS VALLES EL MÉDANO Y EL DESCANSO, EDO. DE ESTADO DE BAJA CALIFORNIA NORTE","ESTUDIO GEOHIDROLÓGICO DE LOS VALLES EL MÉDANO Y EL DESCANSO, ESTADO DE ESTADO DE BAJA CALIFORNIA NORTE","TÉCNICAS MODERNAS DE INGENIERÍA, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),GZA-79-18 GD,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0060_EC.pdf,BAJA CALIFORNIA
61,DIGITAL,1991,COAHUILA DE ZARAGOZA,PROYECTO: GEOHIDROLOGÍA DE LA LAGUNA,PROYECTO: GEOHIDROLOGÍA DE LA LAGUNA,,INSTITUTO MEXICANO DE TECNOLOGÍA DEL AGUA (IMTA),,,,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/05 COAHUILA DE ZARAGOZA/PDF/0061_EC.pdf,COAHUILA DE ZARAGOZA
62,DIGITAL,1979,BAJA CALIFORNIA,"ESTUDIO GEOHIDROLÓGICO DEL VALLE DE TECATE, ESTADO DE BAJA CALIFORNIA NORTE","ESTUDIO GEOHIDROLÓGICO DEL VALLE DE TECATE, ESTADO DE BAJA CALIFORNIA NORTE","TÉCNICAS MODERNAS DE INGENIERÍA, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),GZA-79-18 GD,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0062_EC.pdf,BAJA CALIFORNIA
63,DIGITAL,,SINALOA,"INFORME GEOFÍSICO DE LAS RIBERAS DE LOS RÍOS ELOTA, PIAXTLA Y PÁNUCO","INFORME GEOFÍSICO DE LAS RIBERAS DE LOS RÍOS ELOTA, PIAXTLA Y PÁNUCO","ICG, SOCIEDAD ANÓNIMA",,,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/25 SINALOA/PDF/0063_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/25 SINALOA/PDF/0063_EC.pdf,SINALOA
64,AMBOS,1981,ZACATECAS,"PROSPECCIÓN Y LEVANTAMIENTOS GEOLÓGICOS Y GEOFÍSICOS EN LA REGIÓN DE VILLA GARCÍA, ESTADO DE ZACATECAS","PROSPECCIÓN Y LEVANTAMIENTOS GEOLÓGICOS Y GEOFÍSICOS EN LA REGIÓN DE VILLA GARCÍA, ESTADO DE ZACATECAS","INVESTIGACIONES TÉCNICAS DEL SUBSUELO, SOCIEDAD ANÓNIMA (ITS)",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),GZA-81-32-ED,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/32 ZACATECAS/PDF/0064_EC.pdf,ZACATECAS
65,DIGITAL,1981,BAJA CALIFORNIA,"ESTUDIO GEOHIDROLÓGICO PRELIMINAR DE LA ZONA ROSARITO- ENSENADA ACTUALIZACIÓN DEL ÁREA DE LAS PALMAS, ESTADO DE BAJA CALIFORNIA","ESTUDIO GEOHIDROLÓGICO PRELIMINAR DE LA ZONA ROSARITO- ENSENADA ACTUALIZACIÓN DEL ÁREA DE LAS PALMAS, ESTADO DE BAJA CALIFORNIA","TÉCNICAS MODERNAS DE INGENIERÍA, SOCIEDAD ANÓNIMA",COMISIÓN NACIONAL DEL AGUA (CONAGUA),GZA-81-48 GD,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0065_EC.pdf,BAJA CALIFORNIA
66,DIGITAL,1978,BAJA CALIFORNIA,ESTUDIO HIDROLÓGICO PARA LA DETERMINACIÓN DE RESERVAS TERRITORIALES E HIDROLÓGICAS PARA LA CIUDAD DE MEXICALI EN EL ESTADO DE BAJA CALIFORNIA NORTE,ESTUDIO HIDROLÓGICO PARA LA DETERMINACIÓN DE RESERVAS TERRITORIALES E HIDROLÓGICAS PARA LA CIUDAD DE MEXICALI EN EL ESTADO DE BAJA CALIFORNIA NORTE,SECRETARÍA DE ASENTAMIENTOS HUMANOS Y OBRAS PÚBLICAS (SAHOP),SECRETARÍA DE ASENTAMIENTOS HUMANOS Y OBRAS PÚBLICAS (SAHOP),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0066_EC.pdf,BAJA CALIFORNIA
67,DIGITAL,1978,BAJA CALIFORNIA,"ESTUDIO DE FACTIBILIDAD HIDROLÓGICA EN SAN QUINTÍN Y MANEADERO, B.C.N.","ESTUDIO DE FACTIBILIDAD HIDROLÓGICA EN SAN QUINTÍN Y MANEADERO, BAJA CALIFORNIA NORTE","INGENIEROS CIVILES GEÓLOGOS ASOCIADOS, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),IPP-78-23 CHECAR,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0067_EC.pdf,BAJA CALIFORNIA
70,FÍSICO,2001,CHIHUAHUA,"OPCIONES DE MEZCLA PARA EL AGUA PROVENIENTE DE LA BATERÍA DE CONEJOS-MÉDANOS JUÁREZ, CHIH.","OPCIONES DE MEZCLA PARA EL AGUA PROVENIENTE DE LA BATERÍA DE CONEJOS-MÉDANOS JUÁREZ, CHIH.",,JUNTA MUNICIPAL DE AGUA Y SANEAMIENTO DE JUÁREZ (JMAS),REPORTE TÉCNICO No. DTGEO-016/01,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/0070_CC.pdf,,CHIHUAHUA
72,DIGITAL,1979,BAJA CALIFORNIA,SERVICIOS DE PROSPECCIÓN Y LEVANTAMIENTOS GEOLÓGICOS Y GEOFÍSICOS EN LA ZONA SUR DE BAJA CALIFORNIA NORTE,SERVICIOS DE PROSPECCIÓN Y LEVANTAMIENTOS GEOLÓGICOS Y GEOFÍSICOS EN LA ZONA SUR DE BAJA CALIFORNIA NORTE,"INGEO, SOCIEDAD CIVIL",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),GZA-79-44-ED,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0072_EC.pdf,BAJA CALIFORNIA
74,DIGITAL,1981,BAJA CALIFORNIA,ESTUDIO GEOHIDROLÓGICO PRELIMINAR DE LA ZONA SANTA ROSALILLITA (EL ROSARIO) EN EL ESTADO DE BAJA CALIFORNIA,ESTUDIO GEOHIDROLÓGICO PRELIMINAR DE LA ZONA SANTA ROSALILLITA (EL ROSARIO) EN EL ESTADO DE BAJA CALIFORNIA,"TÉCNICAS MODERNAS DE INGENIERÍA, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),GZA-31-49 GD,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0074_EC.pdf,BAJA CALIFORNIA
76,FÍSICO,2013,SONORA,"EVALUACIÓN DE IMPACTO POR LA SUBSIDENCIA DEL TERRENO POR EXTRACCIÓN DE AGUA SUBTERRÁNEA EN EL ACUÍFERO MESA DEL SERI-LA VICTORIA, EN EL ESTADO DE SONORA. 
INFORME FINAL","EVALUACIÓN DE IMPACTO POR LA SUBSIDENCIA DEL TERRENO POR EXTRACCIÓN DE AGUA SUBTERRÁNEA EN EL ACUÍFERO MESA DEL SERI-LA VICTORIA, EN EL ESTADO DE SONORA. 
INFORME FINAL",SERVICIO GEOLÓGICO MEXICANO (SGM),COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/26 SONORA/PDF/0076_CC.pdf,,SONORA
77,DIGITAL,1973,BAJA CALIFORNIA,"ESTUDIO GEOHIDROLÓGICO EL ROSARIO, BAJA CALIFORNIA","ESTUDIO GEOHIDROLÓGICO EL ROSARIO, BAJA CALIFORNIA","TÉCNICAS MODERNAS DE INGENIERÍA, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),GZA-81-49 GD,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0077_EC.pdf,BAJA CALIFORNIA
78,DIGITAL,1981,BAJA CALIFORNIA,"ESTUDIO FOTOGEOLÓGICO DE LOS VALLES DE SAN JOSÉ Y LAS PALOMAS, B.C.N.","ESTUDIO FOTOGEOLÓGICO DE LOS VALLES DE SAN JOSÉ Y LAS PALOMAS, BAJA CALIFORNIA NORTE","ESTUDIOS MULTIDISCIPLINARIOS PARA EL DESARROLLO AGROPECUARIO, SOCIEDAD CIVIL (EMDEAGRO)",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0078_EC.pdf,BAJA CALIFORNIA
79,DIGITAL,1980,BAJA CALIFORNIA,ESTUDIO GEOHIDROLÓGICO PRELIMINAR DE LAS ZONAS DE LAGUNA SALADA Y SAN FELIPE B.C.N.,ESTUDIO GEOHIDROLÓGICO PRELIMINAR DE LAS ZONAS DE LAGUNA SALADA Y SAN FELIPE BAJA CALIFORNIA NORTE,"ESTUDIOS Y CONSTRUCCIONES ALAS, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),GZA-80-3-GD,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0079_EC.pdf,BAJA CALIFORNIA
83,DIGITAL,1990,BAJA CALIFORNIA,"INFORME PRELIMINAR DE LAS CONDICIONES GEOHIDROLÓGICAS IMPERANTES EN EL DISTRITO DE RIEGO 014, RÍO COLORADO, EN EL PERÍODO COMPRENDIDO: DEL 5 DE FEBRERO DE 1990 AL 9 DE FEBRERO DE 1987","INFORME PRELIMINAR DE LAS CONDICIONES GEOHIDROLÓGICAS IMPERANTES EN EL DISTRITO DE RIEGO 014, RÍO COLORADO, EN EL PERÍODO COMPRENDIDO: DEL 5 DE FEBRERO DE 1990 AL 9 DE FEBRERO DE 1987",,COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0083_EC.pdf,BAJA CALIFORNIA
84,DIGITAL,1982,BAJA CALIFORNIA,"ESTUDIO GEOHIDROLÓGICO EN LAS ZONAS DE LA LAGUNA SALADA, VALLE CHICO Y SAN FELIPE, EDO. DE BCN","ESTUDIO GEOHIDROLÓGICO EN LAS ZONAS DE LA LAGUNA SALADA, VALLE CHICO Y SAN FELIPE, ESTADO DE BAJA CALIFORNIA NORTE","TÉCNICAS MODERNAS DE INGENIERÍA, SOCIEDAD ANÓNIMA",COMISIÓN NACIONAL DEL AGUA (CONAGUA),GZA-82-52 EG,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0084_EC.pdf,BAJA CALIFORNIA
88,AMBOS,1981,BAJA CALIFORNIA,SERVICIOS DE PROSPECCIÓN Y LEVANTAMIENTOS GEOLÓGICOS Y GEOFÍSICOS EN LA ISLA DE GUADALUPE BAJA CALIFORNIA NORTE,SERVICIOS DE PROSPECCIÓN Y LEVANTAMIENTOS GEOLÓGICOS Y GEOFÍSICOS EN LA ISLA DE GUADALUPE BAJA CALIFORNIA NORTE,"PERFORACIONES Y ESTUDIOS GEOLÓGICOS, SOCIEDAD ANÓNIMA (PEGSA)",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),GZA-81-1-ED,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0088_EC.pdf,BAJA CALIFORNIA
91,DIGITAL,1994,PUEBLA,"ESTUDIO GEOHIDROLÓGICO EN LA ZONA DE LA RESURRECCIÓN, PUEBLA","ESTUDIO GEOHIDROLÓGICO EN LA ZONA DE LA RESURRECCIÓN, PUEBLA","SISTEMAS Y PROYECTOS FUTURA, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",SISTEMA OPERADOR DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO EN EL MUNICIPIO DE PUEBLA (SOAPAP),SOAPAP-94-41 S,1,,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/21 PUEBLA/PDF/0091_EC.pdf,PUEBLA
92,DIGITAL,1974,BAJA CALIFORNIA SUR,"ESTUDIO GEOHIDROLÓGICO DE LAS SUBCUENCAS DE EL TRIUNFO Y SAN ANTONIO, TERRITORIO DE BAJA CALIFORNIA","ESTUDIO GEOHIDROLÓGICO DE LAS SUBCUENCAS DE EL TRIUNFO Y SAN ANTONIO, TERRITORIO DE BAJA CALIFORNIA","TÉCNICAS MODERNAS DE INGENIERÍA, SOCIEDAD ANÓNIMA",SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),EIGZA-74-24,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/03 BAJA CALIFORNIA SUR/PDF/0092_EC.pdf,BAJA CALIFORNIA SUR
94,AMBOS,1977,BAJA CALIFORNIA SUR,"ESTUDIO INTEGRAL DE REHABILITACIÓN DEL VALLE DE SANTO DOMINGO, B.C.S.","ESTUDIO INTEGRAL DE REHABILITACIÓN DEL VALLE DE SANTO DOMINGO, BAJA CALIFORNIA SUR","TÉCNICAS MODERNAS DE INGENIERÍA, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),I.P.P. 78-10,1,3,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/03 BAJA CALIFORNIA SUR/PDF/0094_EC.pdf,BAJA CALIFORNIA SUR
99,DIGITAL,1980,BAJA CALIFORNIA,ESTUDIO GEOFÍSICO EN EL ÁREA DE LAGUNA SALADA BAJA CALIFORNIA NORTE,ESTUDIO GEOFÍSICO EN EL ÁREA DE LAGUNA SALADA BAJA CALIFORNIA NORTE,"ESTUDIOS Y CONSTRUCCIONES ALAS, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),GZA-80-3-GD,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0099_EC.pdf,BAJA CALIFORNIA
100,AMBOS,1985,GUERRERO,INFORME DE PROSPECCIÓN GEOHIDROLÓGICA Y PERFORACIÓN EXPLORATORIA DE LA ZONA DE IGUALA ESTADO DE GUERRERO,INFORME DE PROSPECCIÓN GEOHIDROLÓGICA Y PERFORACIÓN EXPLORATORIA DE LA ZONA DE IGUALA ESTADO DE GUERRERO,,SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/12 GUERRERO/PDF/0100_EC.pdf,GUERRERO
101,DIGITAL,1989,BAJA CALIFORNIA,"ESTUDIO DE EVALUACIÓN DE DISPONIBILIDAD Y CALIDAD DEL AGUA SUBTERRÁNEA EN EL VALLE DE SAN FELIPE, B.C. PARA ABASTECIMIENTO DE AGUA A LA CIUDAD","ESTUDIO DE EVALUACIÓN DE DISPONIBILIDAD Y CALIDAD DEL AGUA SUBTERRÁNEA EN EL VALLE DE SAN FELIPE, BAJA CALIFORNIA PARA ABASTECIMIENTO DE AGUA A LA CIUDAD","EXYCO, SOCIEDAD ANÓNIMA",COMISIÓN NACIONAL DEL AGUA (CONAGUA),UI-89-301 D,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0101_EC.pdf,BAJA CALIFORNIA
103,AMBOS,1974,BAJA CALIFORNIA SUR,ESTUDIOS GEOHIDROLÓGICO DEL VALLE DE SAN JOSÉ DEL CABO EN EL TERRITORIO DE BAJA CALIFORNIA,ESTUDIOS GEOHIDROLÓGICO DEL VALLE DE SAN JOSÉ DEL CABO EN EL TERRITORIO DE BAJA CALIFORNIA,"TÉCNICAS MODERNAS DE INGENIERÍA, SOCIEDAD ANÓNIMA",SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),EIGZA-74-24,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/03 BAJA CALIFORNIA SUR/PDF/0103_EC.pdf,BAJA CALIFORNIA SUR
106,DIGITAL,1974,BAJA CALIFORNIA,ESTUDIO GEOHIDROLÓGICO DEL VALLE DEL TODOS SANTOS EN EL TERRITORIO DE BAJA CALIFORNIA (VALLE DEL SUROESTE).,ESTUDIO GEOHIDROLÓGICO DEL VALLE DEL TODOS SANTOS EN EL TERRITORIO DE BAJA CALIFORNIA (VALLE DEL SUROESTE).,"TÉCNICAS MODERNAS DE INGENIERÍA, SOCIEDAD ANÓNIMA",SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),EIGZA-74-24,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/0106_EC.pdf,BAJA CALIFORNIA
